unique_id,ds,y,Chronos
163,2019-01-28 19:00:00,573,496.3894
163,2019-01-28 20:00:00,532,430.60284
163,2019-01-28 21:00:00,407,332.9198
163,2019-01-28 22:00:00,386,252.18176
163,2019-01-28 23:00:00,201,167.45667
163,2019-01-29 00:00:00,114,95.68953
163,2019-01-29 01:00:00,64,54.82213
163,2019-01-29 02:00:00,22,27.909447
163,2019-01-29 03:00:00,15,20.932087
163,2019-01-29 04:00:00,21,19.93532
163,2019-01-29 05:00:00,20,32.893276
163,2019-01-29 06:00:00,79,88.712166
163,2019-01-29 07:00:00,174,186.39522
163,2019-01-29 08:00:00,249,260.15588
163,2019-01-29 09:00:00,246,284.07825
163,2019-01-29 10:00:00,335,292.0524
163,2019-01-29 11:00:00,360,340.89392
163,2019-01-29 12:00:00,369,363.81955
163,2019-01-29 13:00:00,420,404.68695
163,2019-01-29 14:00:00,427,408.674
163,2019-01-29 15:00:00,479,396.71283
163,2019-01-29 16:00:00,414,415.65137
163,2019-01-29 17:00:00,475,490.4088
163,2019-01-29 18:00:00,701,586.0983
163,2019-01-29 19:00:00,693,564.16943
163,2019-01-29 20:00:00,503,516.3247
163,2019-01-29 21:00:00,434,439.57373
163,2019-01-29 22:00:00,358,322.95215
163,2019-01-29 23:00:00,221,209.32083
163,2019-01-30 00:00:00,135,123.59897
163,2019-01-30 01:00:00,59,59.805954
163,2019-01-30 02:00:00,28,29.902979
163,2019-01-30 03:00:00,23,23.922384
163,2019-01-30 04:00:00,22,19.93532
163,2019-01-30 05:00:00,18,33.89004
163,2019-01-30 06:00:00,101,93.69599
163,2019-01-30 07:00:00,191,186.39522
163,2019-01-30 08:00:00,239,257.6342
163,2019-01-30 09:00:00,290,281.50763
163,2019-01-30 10:00:00,326,290.46017
163,2019-01-30 11:00:00,421,326.27036
163,2019-01-30 12:00:00,442,372.02777
163,2019-01-30 13:00:00,486,411.8168
163,2019-01-30 14:00:00,461,413.80627
163,2019-01-30 15:00:00,486,402.8643
163,2019-01-30 16:00:00,426,415.79572
163,2019-01-30 17:00:00,521,487.41602
163,2019-01-30 18:00:00,783,583.90454
163,2019-01-30 19:00:00,738,555.05743
163,2019-01-30 20:00:00,559,536.15765
163,2019-01-30 21:00:00,468,443.64807
163,2019-01-30 22:00:00,461,337.21234
163,2019-01-30 23:00:00,284,218.83986
163,2019-01-31 00:00:00,167,135.28282
163,2019-01-31 01:00:00,62,69.63087
163,2019-01-31 02:00:00,40,37.799614
163,2019-01-31 03:00:00,33,25.862896
163,2019-01-31 04:00:00,38,23.873442
163,2019-01-31 05:00:00,33,33.82071
163,2019-01-31 06:00:00,107,90.52013
163,2019-01-31 07:00:00,247,182.03497
163,2019-01-31 08:00:00,311,256.63947
163,2019-01-31 09:00:00,318,279.5182
163,2019-01-31 10:00:00,314,295.43384
163,2019-01-31 11:00:00,405,352.1332
163,2019-01-31 12:00:00,451,389.93286
163,2019-01-31 13:00:00,434,424.7483
163,2019-01-31 14:00:00,494,429.72192
163,2019-01-31 15:00:00,495,418.7799
163,2019-01-31 16:00:00,457,435.69025
163,2019-01-31 17:00:00,527,499.35278
163,2019-01-31 18:00:00,705,601.8096
163,2019-01-31 19:00:00,616,577.93616
163,2019-01-31 20:00:00,503,558.0416
163,2019-01-31 21:00:00,456,483.43713
163,2019-01-31 22:00:00,391,363.07523
163,2019-01-31 23:00:00,247,249.67639
164,2019-01-25 00:00:00,288,328.97064
164,2019-01-25 01:00:00,215,214.5092
164,2019-01-25 02:00:00,103,133.11441
164,2019-01-25 03:00:00,58,100.047775
164,2019-01-25 04:00:00,59,63.589684
164,2019-01-25 05:00:00,52,49.176025
164,2019-01-25 06:00:00,110,126.331505
164,2019-01-25 07:00:00,209,215.35706
164,2019-01-25 08:00:00,236,282.3382
164,2019-01-25 09:00:00,254,287.42535
164,2019-01-25 10:00:00,254,265.38092
164,2019-01-25 11:00:00,259,295.05612
164,2019-01-25 12:00:00,383,347.6236
164,2019-01-25 13:00:00,357,358.6458
164,2019-01-25 14:00:00,365,346.77576
164,2019-01-25 15:00:00,329,325.57916
164,2019-01-25 16:00:00,319,306.07837
164,2019-01-25 17:00:00,365,343.38428
164,2019-01-25 18:00:00,405,395.95178
164,2019-01-25 19:00:00,500,412.909
164,2019-01-25 20:00:00,411,429.0184
164,2019-01-25 21:00:00,372,410.36542
164,2019-01-25 22:00:00,380,401.88678
164,2019-01-25 23:00:00,417,411.2133
164,2019-01-26 00:00:00,405,367.12445
164,2019-01-26 01:00:00,318,308.62195
164,2019-01-26 02:00:00,255,222.13995
164,2019-01-26 03:00:00,193,158.55028
164,2019-01-26 04:00:00,138,120.39647
164,2019-01-26 05:00:00,81,69.52473
164,2019-01-26 06:00:00,46,62.74182
164,2019-01-26 07:00:00,70,82.24266
164,2019-01-26 08:00:00,98,115.309296
164,2019-01-26 09:00:00,164,156.00668
164,2019-01-26 10:00:00,196,191.61691
164,2019-01-26 11:00:00,255,234.85788
164,2019-01-26 12:00:00,281,285.72964
164,2019-01-26 13:00:00,279,306.07837
164,2019-01-26 14:00:00,268,293.3604
164,2019-01-26 15:00:00,274,290.81683
164,2019-01-26 16:00:00,272,278.94678
164,2019-01-26 17:00:00,284,296.75183
164,2019-01-26 18:00:00,359,347.6236
164,2019-01-26 19:00:00,365,368.8202
164,2019-01-26 20:00:00,327,357.79797
164,2019-01-26 21:00:00,300,356.1022
164,2019-01-26 22:00:00,299,315.40485
164,2019-01-26 23:00:00,337,340.8407
164,2019-01-27 00:00:00,414,355.25436
164,2019-01-27 01:00:00,342,306.9262
164,2019-01-27 02:00:00,280,231.46646
164,2019-01-27 03:00:00,193,172.11609
164,2019-01-27 04:00:00,155,144.13661
164,2019-01-27 05:00:00,74,64.437546
164,2019-01-27 06:00:00,59,50.023888
164,2019-01-27 07:00:00,52,66.98114
164,2019-01-27 08:00:00,91,100.047775
164,2019-01-27 09:00:00,105,142.44089
164,2019-01-27 10:00:00,160,184.83401
164,2019-01-27 11:00:00,211,219.59637
164,2019-01-27 12:00:00,237,240.79292
164,2019-01-27 13:00:00,240,274.70746
164,2019-01-27 14:00:00,278,269.62027
164,2019-01-27 15:00:00,244,261.14163
164,2019-01-27 16:00:00,229,249.76395
164,2019-01-27 17:00:00,211,248.04144
164,2019-01-27 18:00:00,254,253.20898
164,2019-01-27 19:00:00,194,248.04144
164,2019-01-27 20:00:00,192,226.51007
164,2019-01-27 21:00:00,137,199.81116
164,2019-01-27 22:00:00,159,172.251
164,2019-01-27 23:00:00,82,132.63327
164,2019-01-28 00:00:00,94,97.32182
164,2019-01-28 01:00:00,41,62.010365
164,2019-01-28 02:00:00,35,44.785263
164,2019-01-28 03:00:00,23,31.86644
164,2019-01-28 04:00:00,30,28.421417
164,2019-01-28 05:00:00,44,32.727695
164,2019-01-28 06:00:00,93,83.54173
164,2019-01-28 07:00:00,179,173.97351
164,2019-01-28 08:00:00,215,247.18019
164,2019-01-28 09:00:00,246,256.654
164,2019-01-28 10:00:00,205,228.23257
164,2019-01-28 11:00:00,241,234.26135
164,2019-01-28 12:00:00,308,283.3529
164,2019-01-28 13:00:00,292,298.85547
164,2019-01-28 14:00:00,311,269.5728
164,2019-01-28 15:00:00,325,289.38168
164,2019-01-28 16:00:00,266,279.04663
164,2019-01-28 17:00:00,332,291.96545
164,2019-01-28 18:00:00,434,338.4732
164,2019-01-28 19:00:00,379,360.00458
164,2019-01-28 20:00:00,363,353.9758
164,2019-01-28 21:00:00,305,289.38168
164,2019-01-28 22:00:00,229,215.31375
164,2019-01-28 23:00:00,133,147.2746
164,2019-01-29 00:00:00,125,106.79562
164,2019-01-29 01:00:00,51,62.010365
164,2019-01-29 02:00:00,39,42.2015
164,2019-01-29 03:00:00,24,27.560163
164,2019-01-29 04:00:00,22,31.005182
164,2019-01-29 05:00:00,33,34.450203
164,2019-01-29 06:00:00,106,107.656876
164,2019-01-29 07:00:00,218,212.72998
164,2019-01-29 08:00:00,249,299.71674
164,2019-01-29 09:00:00,243,288.52045
164,2019-01-29 10:00:00,230,257.51526
164,2019-01-29 11:00:00,283,262.6828
164,2019-01-29 12:00:00,362,321.2481
164,2019-01-29 13:00:00,332,333.3057
164,2019-01-29 14:00:00,343,327.27692
164,2019-01-29 15:00:00,322,312.63556
164,2019-01-29 16:00:00,283,295.41046
164,2019-01-29 17:00:00,317,331.58316
164,2019-01-29 18:00:00,411,397.03857
164,2019-01-29 19:00:00,408,408.23486
164,2019-01-29 20:00:00,415,404.78986
164,2019-01-29 21:00:00,366,381.53595
164,2019-01-29 22:00:00,364,309.19055
164,2019-01-29 23:00:00,219,228.23257
164,2019-01-30 00:00:00,146,147.2746
164,2019-01-30 01:00:00,90,95.599304
164,2019-01-30 02:00:00,62,55.981575
164,2019-01-30 03:00:00,30,40.47899
164,2019-01-30 04:00:00,35,37.89522
164,2019-01-30 05:00:00,40,39.617733
164,2019-01-30 06:00:00,110,117.13068
164,2019-01-30 07:00:00,219,214.4525
164,2019-01-30 08:00:00,267,294.93207
164,2019-01-30 09:00:00,248,283.7212
164,2019-01-30 10:00:00,276,258.71234
164,2019-01-30 11:00:00,273,277.6846
164,2019-01-30 12:00:00,344,332.01416
164,2019-01-30 13:00:00,315,334.6013
164,2019-01-30 14:00:00,397,327.7023
164,2019-01-30 15:00:00,343,318.2162
164,2019-01-30 16:00:00,281,306.14294
164,2019-01-30 17:00:00,351,329.42703
164,2019-01-30 18:00:00,404,390.65564
164,2019-01-30 19:00:00,446,418.25162
164,2019-01-30 20:00:00,516,415.6645
164,2019-01-30 21:00:00,460,407.04074
164,2019-01-30 22:00:00,470,350.9864
164,2019-01-30 23:00:00,298,250.0886
164,2019-01-31 00:00:00,184,175.9244
164,2019-01-31 01:00:00,107,123.31956
164,2019-01-31 02:00:00,54,69.85233
164,2019-01-31 03:00:00,35,52.604843
164,2019-01-31 04:00:00,36,41.39398
164,2019-01-31 05:00:00,56,41.39398
164,2019-01-31 06:00:00,129,116.420555
164,2019-01-31 07:00:00,275,206.96986
164,2019-01-31 08:00:00,293,296.6568
164,2019-01-31 09:00:00,274,291.48254
164,2019-01-31 10:00:00,283,263.02423
164,2019-01-31 11:00:00,283,287.17072
164,2019-01-31 12:00:00,347,335.46368
164,2019-01-31 13:00:00,370,338.91318
164,2019-01-31 14:00:00,333,333.73892
164,2019-01-31 15:00:00,342,315.62906
164,2019-01-31 16:00:00,347,296.6568
164,2019-01-31 17:00:00,386,342.36267
164,2019-01-31 18:00:00,429,391.518
164,2019-01-31 19:00:00,447,426.013
164,2019-01-31 20:00:00,457,435.49908
164,2019-01-31 21:00:00,410,419.97635
164,2019-01-31 22:00:00,391,431.18726
164,2019-01-31 23:00:00,550,360.4725
170,2019-01-25 00:00:00,173,172.63557
170,2019-01-25 01:00:00,109,92.229965
170,2019-01-25 02:00:00,44,65.03395
170,2019-01-25 03:00:00,30,37.837936
170,2019-01-25 04:00:00,33,42.567677
170,2019-01-25 05:00:00,77,79.223175
170,2019-01-25 06:00:00,224,242.39925
170,2019-01-25 07:00:00,386,459.96735
170,2019-01-25 08:00:00,629,595.9474
170,2019-01-25 09:00:00,545,614.8664
170,2019-01-25 10:00:00,476,513.17694
170,2019-01-25 11:00:00,466,490.71066
170,2019-01-25 12:00:00,437,461.14978
170,2019-01-25 13:00:00,465,485.98093
170,2019-01-25 14:00:00,528,513.17694
170,2019-01-25 15:00:00,485,494.25797
170,2019-01-25 16:00:00,413,432.77133
170,2019-01-25 17:00:00,550,526.1837
170,2019-01-25 18:00:00,664,625.5083
170,2019-01-25 19:00:00,640,611.3191
170,2019-01-25 20:00:00,544,508.4472
170,2019-01-25 21:00:00,490,406.75775
170,2019-01-25 22:00:00,465,450.50784
170,2019-01-25 23:00:00,357,372.46713
170,2019-01-26 00:00:00,267,258.95334
170,2019-01-26 01:00:00,171,178.54774
170,2019-01-26 02:00:00,152,137.1625
170,2019-01-26 03:00:00,93,89.86509
170,2019-01-26 04:00:00,62,56.7569
170,2019-01-26 05:00:00,41,47.297417
170,2019-01-26 06:00:00,70,101.689445
170,2019-01-26 07:00:00,123,119.42597
170,2019-01-26 08:00:00,226,209.29106
170,2019-01-26 09:00:00,314,300.33856
170,2019-01-26 10:00:00,401,378.37933
170,2019-01-26 11:00:00,405,437.50107
170,2019-01-26 12:00:00,422,394.9334
170,2019-01-26 13:00:00,443,404.39288
170,2019-01-26 14:00:00,363,363.00766
170,2019-01-26 15:00:00,387,360.6428
170,2019-01-26 16:00:00,347,358.27792
170,2019-01-26 17:00:00,442,363.00766
170,2019-01-26 18:00:00,514,416.21722
170,2019-01-26 19:00:00,526,439.86594
170,2019-01-26 20:00:00,335,376.01443
170,2019-01-26 21:00:00,323,310.9805
170,2019-01-26 22:00:00,380,322.80484
170,2019-01-26 23:00:00,344,344.0887
170,2019-01-27 00:00:00,275,255.40604
170,2019-01-27 01:00:00,219,177.36531
170,2019-01-27 02:00:00,158,138.34494
170,2019-01-27 03:00:00,107,100.507
170,2019-01-27 04:00:00,85,62.669075
170,2019-01-27 05:00:00,35,43.750114
170,2019-01-27 06:00:00,57,47.297417
170,2019-01-27 07:00:00,71,78.04073
170,2019-01-27 08:00:00,123,134.79764
170,2019-01-27 09:00:00,229,193.9194
170,2019-01-27 10:00:00,346,290.8791
170,2019-01-27 11:00:00,367,354.73062
170,2019-01-27 12:00:00,350,363.00766
170,2019-01-27 13:00:00,357,344.0887
170,2019-01-27 14:00:00,299,331.08188
170,2019-01-27 15:00:00,275,295.60883
170,2019-01-27 16:00:00,302,308.3462
170,2019-01-27 17:00:00,314,338.22467
170,2019-01-27 18:00:00,323,354.95667
170,2019-01-27 19:00:00,298,305.95593
170,2019-01-27 20:00:00,200,233.05237
170,2019-01-27 21:00:00,210,187.63702
170,2019-01-27 22:00:00,178,182.85648
170,2019-01-27 23:00:00,87,111.14805
170,2019-01-28 00:00:00,45,52.586178
170,2019-01-28 01:00:00,33,26.29309
170,2019-01-28 02:00:00,17,19.12225
170,2019-01-28 03:00:00,9,11.951407
170,2019-01-28 04:00:00,16,23.90281
170,2019-01-28 05:00:00,54,66.927864
170,2019-01-28 06:00:00,206,223.49124
170,2019-01-28 07:00:00,381,424.27478
170,2019-01-28 08:00:00,601,564.1062
170,2019-01-28 09:00:00,550,567.69165
170,2019-01-28 10:00:00,423,472.08044
170,2019-01-28 11:00:00,394,450.56787
170,2019-01-28 12:00:00,433,420.6894
170,2019-01-28 13:00:00,432,438.61652
170,2019-01-28 14:00:00,423,445.78735
170,2019-01-28 15:00:00,439,448.1776
170,2019-01-28 16:00:00,435,414.71368
170,2019-01-28 17:00:00,484,513.91034
170,2019-01-28 18:00:00,594,568.8868
170,2019-01-28 19:00:00,514,513.91034
170,2019-01-28 20:00:00,458,444.5922
170,2019-01-28 21:00:00,400,380.0546
170,2019-01-28 22:00:00,304,317.90735
170,2019-01-28 23:00:00,169,199.58844
170,2019-01-29 00:00:00,77,92.0258
170,2019-01-29 01:00:00,61,46.610474
170,2019-01-29 02:00:00,32,27.488232
170,2019-01-29 03:00:00,18,14.341688
170,2019-01-29 04:00:00,19,26.29309
170,2019-01-29 05:00:00,63,70.51328
170,2019-01-29 06:00:00,221,250.97948
170,2019-01-29 07:00:00,416,446.98248
170,2019-01-29 08:00:00,650,593.98474
170,2019-01-29 09:00:00,542,609.52155
170,2019-01-29 10:00:00,468,509.12976
170,2019-01-29 11:00:00,414,478.05612
170,2019-01-29 12:00:00,436,425.46994
170,2019-01-29 13:00:00,427,455.34845
170,2019-01-29 14:00:00,506,467.29987
170,2019-01-29 15:00:00,452,461.32413
170,2019-01-29 16:00:00,458,419.49423
170,2019-01-29 17:00:00,555,524.6666
170,2019-01-29 18:00:00,634,610.7167
170,2019-01-29 19:00:00,610,574.8625
170,2019-01-29 20:00:00,568,517.4957
170,2019-01-29 21:00:00,583,466.10474
170,2019-01-29 22:00:00,413,382.4449
170,2019-01-29 23:00:00,198,231.85722
170,2019-01-30 00:00:00,120,109.95291
170,2019-01-30 01:00:00,58,54.97646
170,2019-01-30 02:00:00,31,32.26879
170,2019-01-30 03:00:00,16,16.731968
170,2019-01-30 04:00:00,16,26.29309
170,2019-01-30 05:00:00,68,76.48898
170,2019-01-30 06:00:00,250,243.80862
170,2019-01-30 07:00:00,448,448.1776
170,2019-01-30 08:00:00,660,587.50476
170,2019-01-30 09:00:00,636,599.4703
170,2019-01-30 10:00:00,525,501.3534
170,2019-01-30 11:00:00,468,485.79828
170,2019-01-30 12:00:00,466,441.52603
170,2019-01-30 13:00:00,488,477.42245
170,2019-01-30 14:00:00,508,491.781
170,2019-01-30 15:00:00,489,471.43973
170,2019-01-30 16:00:00,398,424.77435
170,2019-01-30 17:00:00,522,524.0878
170,2019-01-30 18:00:00,588,616.2219
170,2019-01-30 19:00:00,655,583.91516
170,2019-01-30 20:00:00,624,532.4636
170,2019-01-30 21:00:00,684,491.781
170,2019-01-30 22:00:00,540,439.13293
170,2019-01-30 23:00:00,238,247.68533
170,2019-01-31 00:00:00,134,123.2444
170,2019-01-31 01:00:00,61,57.434284
170,2019-01-31 02:00:00,39,38.289524
170,2019-01-31 03:00:00,21,16.751669
170,2019-01-31 04:00:00,26,26.324049
170,2019-01-31 05:00:00,66,75.38249
170,2019-01-31 06:00:00,233,244.09569
170,2019-01-31 07:00:00,560,449.90186
170,2019-01-31 08:00:00,735,592.291
170,2019-01-31 09:00:00,631,604.2565
170,2019-01-31 10:00:00,495,515.712
170,2019-01-31 11:00:00,413,495.37067
170,2019-01-31 12:00:00,437,446.3122
170,2019-01-31 13:00:00,433,477.42245
170,2019-01-31 14:00:00,495,485.79828
170,2019-01-31 15:00:00,481,469.04663
170,2019-01-31 16:00:00,492,422.38123
170,2019-01-31 17:00:00,621,532.4636
170,2019-01-31 18:00:00,653,617.4185
170,2019-01-31 19:00:00,643,589.89795
170,2019-01-31 20:00:00,668,536.0533
170,2019-01-31 21:00:00,699,508.5327
170,2019-01-31 22:00:00,599,471.43973
170,2019-01-31 23:00:00,312,271.61627
186,2019-01-25 00:00:00,162,168.96193
186,2019-01-25 01:00:00,114,82.57538
186,2019-01-25 02:00:00,56,59.708355
186,2019-01-25 03:00:00,34,34.300545
186,2019-01-25 04:00:00,57,55.897182
186,2019-01-25 05:00:00,197,153.71725
186,2019-01-25 06:00:00,543,619.95056
186,2019-01-25 07:00:00,611,670.7662
186,2019-01-25 08:00:00,552,557.7014
186,2019-01-25 09:00:00,533,557.7014
186,2019-01-25 10:00:00,514,544.9975
186,2019-01-25 11:00:00,434,484.01874
186,2019-01-25 12:00:00,475,470.04443
186,2019-01-25 13:00:00,500,462.42212
186,2019-01-25 14:00:00,553,470.04443
186,2019-01-25 15:00:00,486,466.23328
186,2019-01-25 16:00:00,468,459.88135
186,2019-01-25 17:00:00,509,499.26343
186,2019-01-25 18:00:00,585,602.16504
186,2019-01-25 19:00:00,720,616.13934
186,2019-01-25 20:00:00,486,501.80423
186,2019-01-25 21:00:00,397,464.9629
186,2019-01-25 22:00:00,397,494.18185
186,2019-01-25 23:00:00,315,348.08698
186,2019-01-26 00:00:00,249,231.21106
186,2019-01-26 01:00:00,154,156.25803
186,2019-01-26 02:00:00,106,104.17201
186,2019-01-26 03:00:00,99,87.656944
186,2019-01-26 04:00:00,60,78.764206
186,2019-01-26 05:00:00,69,50.81562
186,2019-01-26 06:00:00,135,180.39545
186,2019-01-26 07:00:00,196,177.85464
186,2019-01-26 08:00:00,227,203.26248
186,2019-01-26 09:00:00,332,255.34848
186,2019-01-26 10:00:00,482,364.60205
186,2019-01-26 11:00:00,513,484.01874
186,2019-01-26 12:00:00,618,513.23773
186,2019-01-26 13:00:00,583,543.7271
186,2019-01-26 14:00:00,592,447.1774
186,2019-01-26 15:00:00,512,473.85562
186,2019-01-26 16:00:00,401,457.34055
186,2019-01-26 17:00:00,454,480.20758
186,2019-01-26 18:00:00,592,518.3193
186,2019-01-26 19:00:00,545,496.72266
186,2019-01-26 20:00:00,406,450.9886
186,2019-01-26 21:00:00,610,392.55063
186,2019-01-26 22:00:00,365,381.11713
186,2019-01-26 23:00:00,296,306.1641
186,2019-01-27 00:00:00,212,226.1295
186,2019-01-27 01:00:00,177,181.66583
186,2019-01-27 02:00:00,99,125.76865
186,2019-01-27 03:00:00,106,78.764206
186,2019-01-27 04:00:00,93,60.978745
186,2019-01-27 05:00:00,42,49.54523
186,2019-01-27 06:00:00,81,86.38655
186,2019-01-27 07:00:00,115,130.85022
186,2019-01-27 08:00:00,125,158.7988
186,2019-01-27 09:00:00,189,201.99208
186,2019-01-27 10:00:00,318,269.32275
186,2019-01-27 11:00:00,394,397.6322
186,2019-01-27 12:00:00,489,444.63663
186,2019-01-27 13:00:00,399,431.93274
186,2019-01-27 14:00:00,629,412.8769
186,2019-01-27 15:00:00,446,407.79532
186,2019-01-27 16:00:00,508,410.071
186,2019-01-27 17:00:00,480,412.64203
186,2019-01-27 18:00:00,581,425.4969
186,2019-01-27 19:00:00,525,437.06628
186,2019-01-27 20:00:00,538,428.06787
186,2019-01-27 21:00:00,625,376.64832
186,2019-01-27 22:00:00,729,312.37384
186,2019-01-27 23:00:00,197,235.2445
186,2019-01-28 00:00:00,86,129.83441
186,2019-01-28 01:00:00,54,110.55206
186,2019-01-28 02:00:00,39,91.26973
186,2019-01-28 03:00:00,25,75.84386
186,2019-01-28 04:00:00,54,79.700325
186,2019-01-28 05:00:00,173,137.54733
186,2019-01-28 06:00:00,655,448.63568
186,2019-01-28 07:00:00,634,434.4953
186,2019-01-28 08:00:00,579,408.78552
186,2019-01-28 09:00:00,602,433.20984
186,2019-01-28 10:00:00,401,426.7824
186,2019-01-28 11:00:00,406,385.64673
186,2019-01-28 12:00:00,436,425.4969
186,2019-01-28 13:00:00,376,411.3565
186,2019-01-28 14:00:00,390,407.50003
186,2019-01-28 15:00:00,340,425.49692
186,2019-01-28 16:00:00,361,379.2193
186,2019-01-28 17:00:00,462,449.92117
186,2019-01-28 18:00:00,428,489.77133
186,2019-01-28 19:00:00,449,444.77924
186,2019-01-28 20:00:00,343,381.79028
186,2019-01-28 21:00:00,306,340.65463
186,2019-01-28 22:00:00,296,281.52213
186,2019-01-28 23:00:00,110,147.83125
186,2019-01-29 00:00:00,65,69.41642
186,2019-01-29 01:00:00,56,60.41799
186,2019-01-29 02:00:00,39,50.13408
186,2019-01-29 03:00:00,20,20.567831
186,2019-01-29 04:00:00,53,59.132504
186,2019-01-29 05:00:00,183,170.97006
186,2019-01-29 06:00:00,599,653.02844
186,2019-01-29 07:00:00,673,681.30927
186,2019-01-29 08:00:00,610,556.6168
186,2019-01-29 09:00:00,660,581.0411
186,2019-01-29 10:00:00,505,543.7619
186,2019-01-29 11:00:00,362,471.7745
186,2019-01-29 12:00:00,442,448.63568
186,2019-01-29 13:00:00,343,406.21454
186,2019-01-29 14:00:00,358,412.64203
186,2019-01-29 15:00:00,362,412.64203
186,2019-01-29 16:00:00,363,356.08047
186,2019-01-29 17:00:00,424,465.34708
186,2019-01-29 18:00:00,527,492.34232
186,2019-01-29 19:00:00,530,483.3439
186,2019-01-29 20:00:00,351,401.07257
186,2019-01-29 21:00:00,532,341.94012
186,2019-01-29 22:00:00,608,295.6625
186,2019-01-29 23:00:00,241,167.11359
186,2019-01-30 00:00:00,125,78.41484
186,2019-01-30 01:00:00,48,55.276035
186,2019-01-30 02:00:00,39,46.27761
186,2019-01-30 03:00:00,23,20.567831
186,2019-01-30 04:00:00,51,59.132504
186,2019-01-30 05:00:00,152,168.39908
186,2019-01-30 06:00:00,698,644.03
186,2019-01-30 07:00:00,690,682.5947
186,2019-01-30 08:00:00,599,547.9099
186,2019-01-30 09:00:00,520,574.79333
186,2019-01-30 10:00:00,503,540.2289
186,2019-01-30 11:00:00,482,464.69928
186,2019-01-30 12:00:00,464,441.6563
186,2019-01-30 13:00:00,427,400.6911
186,2019-01-30 14:00:00,413,395.57043
186,2019-01-30 15:00:00,392,414.77295
186,2019-01-30 16:00:00,412,350.76474
186,2019-01-30 17:00:00,477,467.2596
186,2019-01-30 18:00:00,564,497.98352
186,2019-01-30 19:00:00,575,491.5827
186,2019-01-30 20:00:00,456,405.81177
186,2019-01-30 21:00:00,654,345.6441
186,2019-01-30 22:00:00,530,330.28214
186,2019-01-30 23:00:00,293,177.94269
186,2019-01-31 00:00:00,132,92.17176
186,2019-01-31 01:00:00,60,57.607353
186,2019-01-31 02:00:00,52,46.08588
186,2019-01-31 03:00:00,21,20.482618
186,2019-01-31 04:00:00,73,58.887516
186,2019-01-31 05:00:00,154,168.98157
186,2019-01-31 06:00:00,652,641.3618
186,2019-01-31 07:00:00,659,686.16754
186,2019-01-31 08:00:00,451,558.1512
186,2019-01-31 09:00:00,474,569.6726
186,2019-01-31 10:00:00,522,540.2289
186,2019-01-31 11:00:00,460,478.78107
186,2019-01-31 12:00:00,370,445.49683
186,2019-01-31 13:00:00,485,425.01422
186,2019-01-31 14:00:00,409,428.8547
186,2019-01-31 15:00:00,426,451.89764
186,2019-01-31 16:00:00,494,387.88947
186,2019-01-31 17:00:00,585,485.1819
186,2019-01-31 18:00:00,523,559.4314
186,2019-01-31 19:00:00,565,519.7463
186,2019-01-31 20:00:00,396,427.57452
186,2019-01-31 21:00:00,434,394.29028
186,2019-01-31 22:00:00,469,419.89355
186,2019-01-31 23:00:00,481,250.91202
230,2019-01-25 00:00:00,403,354.1572
230,2019-01-25 01:00:00,220,215.9174
230,2019-01-25 02:00:00,115,130.3404
230,2019-01-25 03:00:00,76,100.05928
230,2019-01-25 04:00:00,91,71.09476
230,2019-01-25 05:00:00,79,68.46162
230,2019-01-25 06:00:00,119,109.27527
230,2019-01-25 07:00:00,219,202.75171
230,2019-01-25 08:00:00,254,293.595
230,2019-01-25 09:00:00,299,313.34354
230,2019-01-25 10:00:00,334,342.30807
230,2019-01-25 11:00:00,374,391.02115
230,2019-01-25 12:00:00,423,389.7046
230,2019-01-25 13:00:00,442,389.7046
230,2019-01-25 14:00:00,431,417.3525
230,2019-01-25 15:00:00,432,414.71936
230,2019-01-25 16:00:00,432,463.43243
230,2019-01-25 17:00:00,568,567.44147
230,2019-01-25 18:00:00,668,625.3705
230,2019-01-25 19:00:00,696,589.8231
230,2019-01-25 20:00:00,638,506.87924
230,2019-01-25 21:00:00,608,647.7522
230,2019-01-25 22:00:00,905,882.10156
230,2019-01-25 23:00:00,694,670.1339
230,2019-01-26 00:00:00,493,434.46796
230,2019-01-26 01:00:00,286,259.3642
230,2019-01-26 02:00:00,147,179.05344
230,2019-01-26 03:00:00,112,119.80783
230,2019-01-26 04:00:00,89,90.84331
230,2019-01-26 05:00:00,52,51.346214
230,2019-01-26 06:00:00,60,68.46162
230,2019-01-26 07:00:00,149,102.69243
230,2019-01-26 08:00:00,180,164.5712
230,2019-01-26 09:00:00,346,233.0328
230,2019-01-26 10:00:00,338,302.811
230,2019-01-26 11:00:00,343,344.94122
230,2019-01-26 12:00:00,362,366.00632
230,2019-01-26 13:00:00,360,354.1572
230,2019-01-26 14:00:00,327,354.1572
230,2019-01-26 15:00:00,368,383.12173
230,2019-01-26 16:00:00,493,451.5833
230,2019-01-26 17:00:00,476,567.44147
230,2019-01-26 18:00:00,507,533.21063
230,2019-01-26 19:00:00,546,504.2461
230,2019-01-26 20:00:00,409,451.5833
230,2019-01-26 21:00:00,478,576.6575
230,2019-01-26 22:00:00,900,887.3678
230,2019-01-26 23:00:00,614,691.199
230,2019-01-27 00:00:00,435,451.5833
230,2019-01-27 01:00:00,288,283.06244
230,2019-01-27 02:00:00,175,186.95288
230,2019-01-27 03:00:00,122,130.3404
230,2019-01-27 04:00:00,118,105.32557
230,2019-01-27 05:00:00,53,59.245632
230,2019-01-27 06:00:00,56,68.46162
